Date,IDStation,NameStation,Ammonia,Arsenic,Benzene,Benzo_a_pyrene,BlackCarbon,Cadmium,CO,Lead,Nikel,NO,NO2,NOx,Ozone,PM10,PM25,Sulfur_dioxide
2019-07-30T00:00:00Z,642,Pavia Via Folperti,2.7,NA,0.2,NA,NA,NA,NA,NA,NA,NA,16.0625,21.566666666666666,90.9625,16,13,6.079166666666667
2019-07-30T00:00:00Z,693,Sannazzaro De Burgondi Agip,12.4,NA,0.5,NA,NA,NA,NA,NA,NA,NA,7.3875,8.266666666666667,NA,19,10,5.545833333333333
2019-07-30T00:00:00Z,703,Schivenoglia,NA,NA,0.1,NA,NA,NA,0.2708333333333333,NA,NA,NA,11.3375,17.166666666666668,72.81666666666666,19,12,1.5125
2019-07-31T00:00:00Z,677,Cremona Via Fatebenefratelli,6.2,NA,NA,NA,NA,NA,0.20416666666666666,NA,NA,NA,22.508333333333333,29.775,70.17083333333333,24,16,1.6208333333333333
2019-07-31T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,0.7,NA,NA,NA,NA,NA,11.495833333333334,13.7875,92.40833333333333,18,12,1.4166666666666667
2019-07-31T00:00:00Z,681,Moggio,6.9,NA,NA,NA,NA,NA,NA,NA,NA,1.7291666666666667,7.195833333333333,9.85,116.35833333333333,13,12,NA
2019-07-31T00:00:00Z,642,Pavia Via Folperti,2.4,NA,0.1,NA,NA,NA,NA,NA,NA,NA,14.633333333333333,20.345833333333335,85.9,17,NA,4.304166666666666
2019-07-31T00:00:00Z,693,Sannazzaro De Burgondi Agip,11.2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,9.045833333333334,10.783333333333333,NA,17,12,2.0416666666666665
2019-07-31T00:00:00Z,703,Schivenoglia,NA,NA,0.1,NA,NA,NA,0.26666666666666666,NA,NA,NA,9.6125,13.6875,78.4625,25,17,1.0583333333333333
2019-08-01T00:00:00Z,677,Cremona Via Fatebenefratelli,7.7,NA,NA,NA,NA,NA,0.20416666666666666,NA,NA,NA,24.875,31.020833333333332,78.81666666666666,32,20,0.975
2019-08-01T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,0.7,NA,NA,NA,NA,NA,10.304166666666667,12.383333333333333,100.85416666666667,22,13,1.0708333333333333
2019-08-01T00:00:00Z,681,Moggio,7.5,NA,NA,NA,NA,NA,NA,NA,NA,1.55,6.979166666666667,9.245833333333334,133.65833333333333,18,13,NA
2019-08-01T00:00:00Z,642,Pavia Via Folperti,3.5,NA,0.2,NA,NA,NA,NA,NA,NA,NA,16.783333333333335,21.983333333333334,99.77916666666667,24,15,4.133333333333334
2019-08-01T00:00:00Z,693,Sannazzaro De Burgondi Agip,10.1,NA,0.4,NA,NA,NA,NA,NA,NA,NA,9.891666666666667,11.520833333333334,NA,24,19,3.375
2019-08-01T00:00:00Z,703,Schivenoglia,NA,NA,0.1,NA,NA,NA,0.3333333333333333,NA,NA,NA,10.6625,17.3125,76.17083333333333,21,13,0.9541666666666666
2019-08-02T00:00:00Z,677,Cremona Via Fatebenefratelli,6.7,NA,NA,NA,NA,NA,0.17916666666666667,NA,NA,NA,24.2875,32.0625,59.854166666666664,32,18,0.9333333333333333
2019-08-02T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.6,NA,1,NA,NA,NA,NA,NA,14.908333333333333,17.295833333333334,80.70833333333333,15,9,1.4708333333333334
2019-08-02T00:00:00Z,681,Moggio,5.2,NA,NA,NA,NA,NA,NA,NA,NA,1.3333333333333333,4.583333333333333,6.541666666666667,113.50416666666666,10,8,NA
2019-08-02T00:00:00Z,642,Pavia Via Folperti,4.3,NA,0.2,NA,NA,NA,NA,NA,NA,NA,20.633333333333333,28.1875,81.31666666666666,20,15,3.8000000000000003
2019-08-02T00:00:00Z,693,Sannazzaro De Burgondi Agip,10.9,NA,0.4,NA,NA,NA,NA,NA,NA,NA,12.7,14.004166666666666,NA,14,11,2.3874999999999997
2019-08-02T00:00:00Z,703,Schivenoglia,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,8.6,12.4,59.3,20,13,0.7
2019-08-03T00:00:00Z,677,Cremona Via Fatebenefratelli,7,NA,NA,NA,NA,NA,0.1875,NA,NA,NA,24.254166666666666,35.99166666666667,57.71666666666667,18,14,1.1583333333333332
2019-08-03T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,1.1,NA,1.1,NA,NA,NA,NA,NA,15.220833333333333,17.525,61.65416666666667,14,9,1.5541666666666667
2019-08-03T00:00:00Z,681,Moggio,5.4,NA,NA,NA,NA,NA,NA,NA,NA,1.4958333333333333,6.008333333333334,8.233333333333333,106.0625,9,6,NA
2019-08-03T00:00:00Z,642,Pavia Via Folperti,6.7,NA,0.2,NA,NA,NA,NA,NA,NA,NA,21.9125,28.825,71.84166666666667,17,NA,2.4125
2019-08-03T00:00:00Z,693,Sannazzaro De Burgondi Agip,11.5,NA,0.3,NA,NA,NA,NA,NA,NA,NA,15.241666666666667,18.2875,NA,13,9,7.0125
2019-08-03T00:00:00Z,703,Schivenoglia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-04T00:00:00Z,677,Cremona Via Fatebenefratelli,7.7,NA,NA,NA,NA,NA,0.2,NA,NA,NA,18.55,23.754166666666666,76.68333333333334,17,13,0.9416666666666667
2019-08-04T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,0.8,NA,NA,NA,NA,NA,10.2125,14.329166666666667,92.0125,16,11,1.3916666666666666
2019-08-04T00:00:00Z,681,Moggio,5.9,NA,NA,NA,NA,NA,NA,NA,NA,1.5125,7.029166666666667,9.270833333333334,121.96666666666667,10,8,NA
2019-08-04T00:00:00Z,642,Pavia Via Folperti,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.895833333333332,21.616666666666667,89.8875,19,17,2.7583333333333333
2019-08-04T00:00:00Z,693,Sannazzaro De Burgondi Agip,14,NA,0.4,NA,NA,NA,NA,NA,NA,NA,13.341666666666667,15.516666666666667,NA,16,11,5.116666666666666
2019-08-04T00:00:00Z,703,Schivenoglia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,NA
2019-08-05T00:00:00Z,677,Cremona Via Fatebenefratelli,6.4,NA,NA,NA,NA,NA,0.19166666666666668,NA,NA,NA,20.170833333333334,25.833333333333332,84.84166666666667,18,17,1.0666666666666667
2019-08-05T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.5,NA,0.8,NA,NA,NA,NA,NA,9.320833333333333,9.7875,98.16666666666667,17,10,0.9208333333333334
2019-08-05T00:00:00Z,681,Moggio,7.8,NA,NA,NA,NA,NA,NA,NA,NA,1.4166666666666667,8.058333333333334,10.245833333333334,143.35833333333332,20,15,NA
2019-08-05T00:00:00Z,642,Pavia Via Folperti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.733333333333334,27.833333333333332,48.24444444444445,NA,NA,2.5444444444444443
2019-08-05T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,16,NA,NA,NA,5.9
2019-08-05T00:00:00Z,703,Schivenoglia,NA,NA,0.1,NA,NA,NA,0.391304347826087,NA,NA,NA,7.3478260869565215,11.065217391304348,88.4608695652174,14,10,1.3434782608695652
2019-08-06T00:00:00Z,677,Cremona Via Fatebenefratelli,7.2,NA,NA,NA,NA,NA,0.2,NA,NA,NA,17.829166666666666,24.283333333333335,82.1,NA,NA,1.1375
2019-08-06T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.3,NA,0.8,NA,NA,NA,NA,NA,8.175,9.416666666666666,96.22083333333333,19,13,2.4583333333333335
2019-08-06T00:00:00Z,681,Moggio,8.4,NA,NA,NA,NA,NA,NA,NA,NA,1.5541666666666667,7.175,9.483333333333333,137.18333333333334,25,18,NA
2019-08-06T00:00:00Z,642,Pavia Via Folperti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.15,16.40714285714286,119.61428571428571,NA,NA,2.914285714285714
2019-08-06T00:00:00Z,693,Sannazzaro De Burgondi Agip,10.1,NA,0.3,NA,NA,NA,NA,NA,NA,NA,9.173913043478262,11.052173913043479,NA,23,14,4.052173913043478
2019-08-06T00:00:00Z,703,Schivenoglia,NA,NA,0.1,NA,NA,NA,0.43333333333333335,NA,NA,NA,6.566666666666666,10.8875,89.56666666666666,21,16,1.0916666666666666
2019-08-07T00:00:00Z,677,Cremona Via Fatebenefratelli,5.5,NA,NA,NA,NA,NA,0.19583333333333333,NA,NA,NA,14.504166666666666,18.683333333333334,89.82916666666667,15,10,1.0416666666666667
2019-08-07T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.3,NA,0.6,NA,NA,NA,NA,NA,8.583333333333334,12.958333333333334,84.20416666666667,12,6,1.1375
2019-08-07T00:00:00Z,681,Moggio,6.5,NA,NA,NA,NA,NA,NA,NA,NA,1.4041666666666666,4.358333333333333,6.458333333333333,102.16666666666667,6,5,NA
2019-08-07T00:00:00Z,642,Pavia Via Folperti,4.6,NA,0.1,NA,NA,NA,NA,NA,NA,NA,12.3125,15.891666666666667,99.5375,13,6,2.095833333333333
2019-08-07T00:00:00Z,693,Sannazzaro De Burgondi Agip,10.7,NA,0.3,NA,NA,NA,NA,NA,NA,NA,10.3625,11.758333333333333,NA,18,12,2.4
2019-08-07T00:00:00Z,703,Schivenoglia,NA,NA,0.1,NA,NA,NA,0.4041666666666667,NA,NA,NA,6.5125,10.3625,93.86666666666666,12,5,1.1916666666666667
2019-08-08T00:00:00Z,677,Cremona Via Fatebenefratelli,4.3,NA,NA,NA,NA,NA,0.20833333333333334,NA,NA,NA,16.058333333333334,20.4375,74.0375,23,16,1.2708333333333333
2019-08-08T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.6,NA,1,NA,NA,NA,NA,NA,10.15,12.770833333333334,56.68333333333334,18,11,1.2791666666666666
2019-08-08T00:00:00Z,681,Moggio,6.6,NA,NA,NA,NA,NA,NA,NA,NA,1.7375,5.683333333333334,8.341666666666667,99.85416666666667,6,4,NA
2019-08-08T00:00:00Z,642,Pavia Via Folperti,3.2,NA,0.1,NA,NA,NA,NA,NA,NA,NA,11.795833333333334,15.995833333333334,84.375,22,14,1.9125
2019-08-08T00:00:00Z,693,Sannazzaro De Burgondi Agip,10.7,NA,0.3,NA,NA,NA,NA,NA,NA,NA,10.716666666666667,12.804166666666667,NA,18,16,5.85
2019-08-08T00:00:00Z,703,Schivenoglia,NA,NA,0.1,NA,NA,NA,0.42272727272727273,NA,NA,NA,7.254545454545454,11.654545454545454,75.97272727272727,18,7,1.0545454545454547
2019-08-09T00:00:00Z,677,Cremona Via Fatebenefratelli,5.5,NA,NA,NA,NA,NA,0.21666666666666667,NA,NA,NA,23.170833333333334,28.758333333333333,69.04166666666667,32,23,1.2458333333333333
2019-08-09T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.6,NA,1.3,NA,NA,NA,NA,NA,9.771428571428572,12.514285714285714,68.26666666666667,24,15,1.4142857142857144
2019-08-09T00:00:00Z,681,Moggio,6.5,NA,NA,NA,NA,NA,NA,NA,NA,1.45,7.404166666666667,9.6,126.4625,15,9,NA
2019-08-09T00:00:00Z,642,Pavia Via Folperti,9.4,NA,0.2,NA,NA,NA,NA,NA,NA,NA,15.65,21.3125,74.09166666666667,38,26,1.7458333333333333
2019-08-09T00:00:00Z,693,Sannazzaro De Burgondi Agip,12.2,NA,0.5,NA,NA,NA,NA,NA,NA,NA,13.425,16.920833333333334,NA,30,21,5.9875
2019-08-09T00:00:00Z,703,Schivenoglia,NA,NA,0.1,NA,NA,NA,0.49583333333333335,NA,NA,NA,6.991666666666667,11.05,81.34166666666667,30,14,0.8708333333333333
2019-08-10T00:00:00Z,677,Cremona Via Fatebenefratelli,10.1,NA,NA,NA,NA,NA,0.24166666666666667,NA,NA,NA,23.658333333333335,30.358333333333334,69.75416666666666,38,26,1.5916666666666666
2019-08-10T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.5,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA
2019-08-10T00:00:00Z,681,Moggio,6.2,NA,NA,NA,NA,NA,NA,NA,NA,1.4625,6.245833333333334,8.416666666666666,125.34583333333333,25,15,NA
2019-08-10T00:00:00Z,642,Pavia Via Folperti,4.7,NA,0.1,NA,NA,NA,NA,NA,NA,NA,11.7625,15.354166666666666,89.96666666666667,23,19,2.470833333333333
2019-08-10T00:00:00Z,693,Sannazzaro De Burgondi Agip,10.7,NA,0.3,NA,NA,NA,NA,NA,NA,NA,5.8,7,NA,19,16,4.041666666666667
2019-08-10T00:00:00Z,703,Schivenoglia,22.7,NA,0.1,NA,NA,NA,0.5,NA,NA,NA,6.5875,11.3625,77.20416666666667,27,15,0.725
2019-08-11T00:00:00Z,677,Cremona Via Fatebenefratelli,8.1,NA,NA,NA,NA,NA,0.19583333333333333,NA,NA,NA,12.0125,16.033333333333335,80.34583333333333,24,13,2.3583333333333334
2019-08-11T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.2,NA,0.6,NA,NA,NA,NA,NA,8.67142857142857,NA,107.35714285714286,NA,12,NA
2019-08-11T00:00:00Z,681,Moggio,6.4,NA,NA,NA,NA,NA,NA,NA,NA,1.5666666666666667,5.183333333333334,7.475,119.62083333333334,27,19,NA
2019-08-11T00:00:00Z,642,Pavia Via Folperti,2.4,NA,0.1,NA,NA,NA,NA,NA,NA,NA,10.5375,13.75,90.3875,19,NA,2.8375
2019-08-11T00:00:00Z,693,Sannazzaro De Burgondi Agip,8.6,NA,0.3,NA,NA,NA,NA,NA,NA,NA,6.441666666666666,7.416666666666667,NA,17,15,5.1875
2019-08-11T00:00:00Z,703,Schivenoglia,23.8,NA,0.1,NA,NA,NA,0.5,NA,NA,NA,6.5,11.595833333333333,62.666666666666664,29,16,0.6666666666666666
2019-08-12T00:00:00Z,677,Cremona Via Fatebenefratelli,6.2,NA,NA,NA,NA,NA,0.19166666666666668,NA,NA,NA,18.275,24.395833333333332,53.858333333333334,31,21,1.0875
2019-08-12T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,1.1,NA,NA,NA,NA,NA,20.34166666666667,NA,64.03333333333333,NA,12,NA
2019-08-12T00:00:00Z,681,Moggio,6.3,NA,NA,NA,NA,NA,NA,NA,NA,1.5041666666666667,4.395833333333333,6.641666666666667,100.20833333333333,17,11,NA
2019-08-12T00:00:00Z,642,Pavia Via Folperti,8.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,14.7375,20.516666666666666,57.6375,28,27,2.066666666666667
2019-08-12T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.511111111111111,15.561111111111112,NA,NA,NA,4.955555555555556
2019-08-12T00:00:00Z,703,Schivenoglia,16,NA,0.1,NA,NA,NA,0.5083333333333333,NA,NA,NA,8.2,12.929166666666667,67.1375,25,16,0.9291666666666667
2019-08-13T00:00:00Z,677,Cremona Via Fatebenefratelli,5.7,NA,NA,NA,NA,NA,0.14347826086956522,NA,NA,NA,13.269565217391305,18.1,62.582608695652176,25,6,1.4869565217391305
2019-08-13T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,0.7,NA,NA,NA,NA,NA,29.6,NA,51.975,NA,5,NA
2019-08-13T00:00:00Z,681,Moggio,5.6,NA,NA,NA,NA,NA,NA,NA,NA,1.6791666666666667,4.858333333333333,7.3,74.24583333333334,10,4,NA
2019-08-13T00:00:00Z,642,Pavia Via Folperti,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.608333333333333,18.666666666666668,60.4875,9,5,2.2083333333333335
2019-08-13T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-13T00:00:00Z,703,Schivenoglia,22.4,NA,0.1,NA,NA,NA,0.5875,NA,NA,NA,8.820833333333333,14.166666666666666,56.045833333333334,18,8,1.2565217391304349
2019-08-14T00:00:00Z,677,Cremona Via Fatebenefratelli,3.4,NA,NA,NA,NA,NA,0.12083333333333333,NA,NA,NA,15.220833333333333,22.283333333333335,62.30833333333334,12,11,0.7541666666666667
2019-08-14T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.2,NA,0.4,NA,NA,NA,NA,NA,23.379166666666666,NA,72.5,NA,6,NA
2019-08-14T00:00:00Z,681,Moggio,5.3,NA,NA,NA,NA,NA,NA,NA,NA,1.7541666666666667,6.2,8.820833333333333,84.65,5,2,NA
2019-08-14T00:00:00Z,642,Pavia Via Folperti,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.233333333333334,17.741666666666667,66.87916666666666,7,2,2.4833333333333334
2019-08-14T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.545454545454546,6.118181818181818,NA,NA,NA,2.609090909090909
2019-08-14T00:00:00Z,703,Schivenoglia,20.6,NA,0.1,NA,NA,NA,0.6166666666666667,NA,NA,NA,4.166666666666667,7.645833333333333,64.55,9,1,1.1333333333333333
2019-08-15T00:00:00Z,677,Cremona Via Fatebenefratelli,3.8,NA,NA,NA,NA,NA,0.12916666666666668,NA,NA,NA,17.84166666666667,23.7375,61.170833333333334,17,12,0.7458333333333333
2019-08-15T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.3,NA,0.5,NA,NA,NA,NA,NA,19.7625,NA,79.87083333333334,NA,7,NA
2019-08-15T00:00:00Z,681,Moggio,5.5,NA,NA,NA,NA,NA,NA,NA,NA,1.6083333333333334,6.383333333333333,8.704166666666667,95.34583333333333,10,6,NA
2019-08-15T00:00:00Z,642,Pavia Via Folperti,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.65,16.575,73.1875,15,12,2.5541666666666667
2019-08-15T00:00:00Z,693,Sannazzaro De Burgondi Agip,11.1,NA,0.2,NA,NA,NA,NA,NA,NA,NA,9.508333333333333,10.191666666666666,NA,12,9,2.6041666666666665
2019-08-15T00:00:00Z,703,Schivenoglia,8.4,NA,0.1,NA,NA,NA,0.6416666666666666,NA,NA,NA,5.258333333333333,8.825,71.19583333333333,12,6,1.4304347826086956
2019-08-16T00:00:00Z,677,Cremona Via Fatebenefratelli,3.5,NA,NA,NA,NA,NA,0.12916666666666668,NA,NA,NA,16.758333333333333,20.991666666666667,71.8375,13,5,2.1
2019-08-16T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.3,NA,0.5,NA,NA,NA,NA,NA,21.43913043478261,23.508695652173913,81.475,12,6,0.48695652173913045
2019-08-16T00:00:00Z,681,Moggio,5.3,NA,NA,NA,NA,NA,NA,NA,NA,1.675,6.266666666666667,8.7125,97.8,8,6,NA
2019-08-16T00:00:00Z,642,Pavia Via Folperti,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25,14.8375,83.50833333333333,6,4,2.3291666666666666
2019-08-16T00:00:00Z,693,Sannazzaro De Burgondi Agip,10.8,NA,0.2,NA,NA,NA,NA,NA,NA,NA,8.754166666666666,9.9125,NA,13,9,1.5583333333333333
2019-08-16T00:00:00Z,703,Schivenoglia,6.4,NA,0,NA,NA,NA,0.6791666666666666,NA,NA,NA,4.670833333333333,7.954166666666667,80.32083333333334,11,5,1.1217391304347826
2019-08-17T00:00:00Z,677,Cremona Via Fatebenefratelli,NA,NA,NA,NA,NA,NA,0.10625000000000001,NA,NA,NA,20.9375,26.5375,55.09375,NA,NA,2.66875
2019-08-17T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,0.7,NA,NA,NA,NA,NA,24.920833333333334,29.633333333333333,84.025,15,9,0.9208333333333334
2019-08-17T00:00:00Z,681,Moggio,6,NA,NA,NA,NA,NA,NA,NA,NA,1.5708333333333333,6.708333333333333,9.0625,107.3125,17,8,NA
2019-08-17T00:00:00Z,642,Pavia Via Folperti,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.245833333333334,19.7125,76.0125,16,NA,2.475
2019-08-17T00:00:00Z,693,Sannazzaro De Burgondi Agip,15.1,NA,0.3,NA,NA,NA,NA,NA,NA,NA,13.870833333333334,15.425,NA,19,14,1.1708333333333334
2019-08-17T00:00:00Z,703,Schivenoglia,8.3,NA,0.1,NA,NA,NA,0.7,NA,NA,NA,9.079166666666667,13.741666666666667,71.99583333333334,17,9,1.2125
2019-08-18T00:00:00Z,677,Cremona Via Fatebenefratelli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-18T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.5,NA,1,NA,NA,NA,NA,NA,25.495833333333334,29.183333333333334,80.7625,18,12,0.3833333333333333
2019-08-18T00:00:00Z,681,Moggio,7.1,NA,NA,NA,NA,NA,NA,NA,NA,1.5083333333333333,6.220833333333333,8.429166666666667,119.275,18,13,NA
2019-08-18T00:00:00Z,642,Pavia Via Folperti,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6625,14.166666666666666,83.91666666666667,NA,19,3.0625
2019-08-18T00:00:00Z,693,Sannazzaro De Burgondi Agip,11.8,NA,0.5,NA,NA,NA,NA,NA,NA,NA,6.325,7.4875,NA,17,12,3.8875
2019-08-18T00:00:00Z,703,Schivenoglia,8.2,NA,0.1,NA,NA,NA,0.7,NA,NA,NA,6.2625,10.5375,75.96666666666667,11,4,1.4173913043478261
2019-08-19T00:00:00Z,677,Cremona Via Fatebenefratelli,NA,NA,NA,NA,NA,NA,0.2357142857142857,NA,NA,NA,15.792857142857143,22.978571428571428,95.73571428571428,NA,NA,2.0076923076923077
2019-08-19T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.3,NA,0.6,NA,NA,NA,NA,NA,19.4625,21.920833333333334,84.17916666666667,15,11,1.3125
2019-08-19T00:00:00Z,681,Moggio,8,NA,NA,NA,NA,NA,NA,NA,NA,1.525,6.216666666666667,8.525,109.25833333333334,23,14,NA
2019-08-19T00:00:00Z,642,Pavia Via Folperti,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.791666666666666,15.908333333333333,82.54583333333333,NA,12,3.095833333333333
2019-08-19T00:00:00Z,693,Sannazzaro De Burgondi Agip,9.3,NA,0.4,NA,NA,NA,NA,NA,NA,NA,9.370833333333334,10.683333333333334,NA,17,14,4.4375
2019-08-19T00:00:00Z,703,Schivenoglia,7.9,NA,0.1,NA,NA,NA,0.49166666666666664,NA,NA,NA,8.854545454545455,12.49090909090909,70.81666666666666,20,8,1.0583333333333333
2019-08-20T00:00:00Z,677,Cremona Via Fatebenefratelli,12.8,NA,NA,NA,NA,NA,0.12083333333333333,NA,NA,NA,23.77916666666667,37.25416666666666,65.97916666666667,36,15,1.5541666666666667
2019-08-20T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,0.9,NA,NA,NA,NA,NA,24.2625,26.366666666666667,82.2625,18,12,0.6375
2019-08-20T00:00:00Z,681,Moggio,7.3,NA,NA,NA,NA,NA,NA,NA,NA,1.325,4.9875,6.920833333333333,109.99583333333334,13,7,NA
2019-08-20T00:00:00Z,642,Pavia Via Folperti,5.1,NA,0,NA,NA,NA,NA,NA,NA,NA,15.620833333333334,22.6375,76.79583333333333,24,20,3.2333333333333334
2019-08-20T00:00:00Z,693,Sannazzaro De Burgondi Agip,10.4,NA,0.5,NA,NA,NA,NA,NA,NA,NA,8.916666666666666,10.85,NA,20,NA,4.904166666666667
2019-08-20T00:00:00Z,703,Schivenoglia,7.3,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,8.241666666666667,11.008333333333333,77.62916666666666,18,11,0.7083333333333334
2019-08-21T00:00:00Z,677,Cremona Via Fatebenefratelli,9.8,NA,NA,NA,NA,NA,0.21875,NA,NA,NA,18.408333333333335,24.091666666666665,70.76666666666667,25,15,1.7125
2019-08-21T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,0.9,NA,NA,NA,NA,NA,25.075,26.641666666666666,80.1625,18,12,0.2125
2019-08-21T00:00:00Z,681,Moggio,6.9,NA,NA,NA,NA,NA,NA,NA,NA,1.7041666666666666,6.358333333333333,8.95,105.34166666666667,13,9,NA
2019-08-21T00:00:00Z,642,Pavia Via Folperti,6.1,NA,0,NA,NA,NA,NA,NA,NA,NA,12.2375,18.104166666666668,81.49166666666666,17,15,2.8333333333333335
2019-08-21T00:00:00Z,693,Sannazzaro De Burgondi Agip,10.4,NA,0.3,NA,NA,NA,NA,NA,NA,NA,7.979166666666667,9.4,NA,15,12,1.9666666666666666
2019-08-21T00:00:00Z,703,Schivenoglia,15.3,NA,0.1,NA,NA,NA,0.4,NA,NA,NA,9.229166666666666,12.220833333333333,79.55416666666666,23,13,1.0041666666666667
2019-08-22T00:00:00Z,677,Cremona Via Fatebenefratelli,6.7,NA,NA,NA,NA,NA,0.20833333333333334,NA,NA,NA,14.179166666666667,19.608333333333334,70.8625,28,16,0.9333333333333333
2019-08-22T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,0.8,NA,NA,NA,NA,NA,24.258333333333333,27.0375,85.34166666666667,13,9,0.5541666666666667
2019-08-22T00:00:00Z,681,Moggio,5.6,NA,NA,NA,NA,NA,NA,NA,NA,1.5416666666666667,5.6375,7.8999999999999995,101.75,6,4,NA
2019-08-22T00:00:00Z,642,Pavia Via Folperti,7.6,NA,0.1,NA,NA,NA,NA,NA,NA,NA,11.466666666666667,15.683333333333334,91.3375,21,NA,2.375
2019-08-22T00:00:00Z,693,Sannazzaro De Burgondi Agip,11.5,NA,0.2,NA,NA,NA,NA,NA,NA,NA,8.995833333333334,9.925,NA,18,12,1.8708333333333333
2019-08-22T00:00:00Z,703,Schivenoglia,NA,NA,0,NA,NA,NA,0.4,NA,NA,NA,8.245833333333334,10.1375,73.24166666666666,NA,NA,0.6565217391304348
2019-08-23T00:00:00Z,677,Cremona Via Fatebenefratelli,10.7,NA,NA,NA,NA,NA,0.225,NA,NA,NA,25.27916666666667,34.0625,47.74166666666667,45,30,0.9416666666666667
2019-08-23T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1,45.9,51.5,NA,NA,0.2
2019-08-23T00:00:00Z,681,Moggio,5.1,NA,NA,NA,NA,NA,NA,NA,NA,1.3583333333333334,4.625,6.616666666666667,89.45416666666667,9,6,NA
2019-08-23T00:00:00Z,642,Pavia Via Folperti,9.5,NA,0.2,NA,NA,NA,NA,NA,NA,NA,18.6125,26.320833333333333,52.77916666666667,22,NA,2.404166666666667
2019-08-23T00:00:00Z,693,Sannazzaro De Burgondi Agip,11.4,NA,0.4,NA,NA,NA,NA,NA,NA,NA,14.6125,17.816666666666666,NA,25,19,2.5708333333333333
2019-08-23T00:00:00Z,703,Schivenoglia,NA,NA,0.1,NA,NA,NA,0.4,NA,NA,NA,11.308333333333334,16.429166666666667,54.55833333333333,NA,NA,1.075
2019-08-24T00:00:00Z,677,Cremona Via Fatebenefratelli,15.6,NA,NA,NA,NA,NA,0.14166666666666666,NA,NA,NA,17.004166666666666,23.2875,62.7875,34,26,0.9583333333333334
2019-08-24T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-24T00:00:00Z,681,Moggio,4.3,NA,NA,NA,NA,NA,NA,NA,NA,1.55,5.566666666666666,7.904166666666667,91.48333333333333,11,11,NA
