,var1(t-5),var2(t-5),var3(t-5),var4(t-5),var5(t-5),var6(t-5),var7(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var5(t-4),var6(t-4),var7(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var6(t-3),var7(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var6(t-2),var7(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t)
28,0.28654972,0.0726817,0.28301886,0.030769352,0.0,0.14731866,0.0,0.18128654,0.08771929,0.18238993,0.04736483,1.0,0.15248704,0.00990099,0.22222222,0.032581452,0.22012578,0.041732512,1.0,0.11120015,0.014851484,0.19298247,0.01754386,0.20754716,0.14664379,1.0,0.11454557,0.1361386,0.18128654,0.007518797,0.20125785,0.23955856,0.6666666,0.15787576,0.16089107,0.0,0.010025063,0.17610063,0.23578756,1.0,0.2159298,0.007425742
29,0.18128654,0.08771929,0.18238993,0.04736483,1.0,0.15248704,0.00990099,0.22222222,0.032581452,0.22012578,0.041732512,1.0,0.11120015,0.014851484,0.19298247,0.01754386,0.20754716,0.14664379,1.0,0.11454557,0.1361386,0.18128654,0.007518797,0.20125785,0.23955856,0.6666666,0.15787576,0.16089107,0.12865497,0.010025063,0.17610063,0.23578756,1.0,0.2159298,0.007425742,0.0,0.02255639,0.11949685,0.047814965,0.0,0.2647489,0.0
30,0.22222222,0.032581452,0.22012578,0.041732512,1.0,0.11120015,0.014851484,0.19298247,0.01754386,0.20754716,0.14664379,1.0,0.11454557,0.1361386,0.18128654,0.007518797,0.20125785,0.23955856,0.6666666,0.15787576,0.16089107,0.12865497,0.010025063,0.17610063,0.23578756,1.0,0.2159298,0.007425742,0.1871345,0.02255639,0.11949685,0.047814965,0.0,0.2647489,0.0,0.0,0.06766917,0.3018868,0.11236142,1.0,0.19321302,0.0
31,0.19298247,0.01754386,0.20754716,0.14664379,1.0,0.11454557,0.1361386,0.18128654,0.007518797,0.20125785,0.23955856,0.6666666,0.15787576,0.16089107,0.12865497,0.010025063,0.17610063,0.23578756,1.0,0.2159298,0.007425742,0.1871345,0.02255639,0.11949685,0.047814965,0.0,0.2647489,0.0,0.28654972,0.06766917,0.3018868,0.11236142,1.0,0.19321302,0.0,0.0,0.020050123,0.3962264,0.14534293,1.0,0.20867807,0.0
32,0.18128654,0.007518797,0.20125785,0.23955856,0.6666666,0.15787576,0.16089107,0.12865497,0.010025063,0.17610063,0.23578756,1.0,0.2159298,0.007425742,0.1871345,0.02255639,0.11949685,0.047814965,0.0,0.2647489,0.0,0.28654972,0.06766917,0.3018868,0.11236142,1.0,0.19321302,0.0,0.43274853,0.020050123,0.3962264,0.14534293,1.0,0.20867807,0.0,0.0,0.015037593,0.408805,0.12938173,1.0,0.19263208,0.0
33,0.12865497,0.010025063,0.17610063,0.23578756,1.0,0.2159298,0.007425742,0.1871345,0.02255639,0.11949685,0.047814965,0.0,0.2647489,0.0,0.28654972,0.06766917,0.3018868,0.11236142,1.0,0.19321302,0.0,0.43274853,0.020050123,0.3962264,0.14534293,1.0,0.20867807,0.0,0.41520467,0.015037593,0.408805,0.12938173,1.0,0.19263208,0.0,0.0,0.05263158,0.42767295,0.12581857,1.0,0.22486427,0.0
34,0.1871345,0.02255639,0.11949685,0.047814965,0.0,0.2647489,0.0,0.28654972,0.06766917,0.3018868,0.11236142,1.0,0.19321302,0.0,0.43274853,0.020050123,0.3962264,0.14534293,1.0,0.20867807,0.0,0.41520467,0.015037593,0.408805,0.12938173,1.0,0.19263208,0.0,0.43274853,0.05263158,0.42767295,0.12581857,1.0,0.22486427,0.0,0.0,0.0726817,0.44654086,0.14328597,0.6666666,0.26528978,0.0
35,0.28654972,0.06766917,0.3018868,0.11236142,1.0,0.19321302,0.0,0.43274853,0.020050123,0.3962264,0.14534293,1.0,0.20867807,0.0,0.41520467,0.015037593,0.408805,0.12938173,1.0,0.19263208,0.0,0.43274853,0.05263158,0.42767295,0.12581857,1.0,0.22486427,0.0,0.45614037,0.0726817,0.44654086,0.14328597,0.6666666,0.26528978,0.0,0.0,0.25062656,0.49685532,0.17504343,0.0,0.28532222,0.0
36,0.43274853,0.020050123,0.3962264,0.14534293,1.0,0.20867807,0.0,0.41520467,0.015037593,0.408805,0.12938173,1.0,0.19263208,0.0,0.43274853,0.05263158,0.42767295,0.12581857,1.0,0.22486427,0.0,0.45614037,0.0726817,0.44654086,0.14328597,0.6666666,0.26528978,0.0,0.5087719,0.25062656,0.49685532,0.17504343,0.0,0.28532222,0.0,0.0,0.07769424,0.22012578,0.7158148,1.0,0.31541097,0.0
37,0.41520467,0.015037593,0.408805,0.12938173,1.0,0.19263208,0.0,0.43274853,0.05263158,0.42767295,0.12581857,1.0,0.22486427,0.0,0.45614037,0.0726817,0.44654086,0.14328597,0.6666666,0.26528978,0.0,0.5087719,0.25062656,0.49685532,0.17504343,0.0,0.28532222,0.0,0.21052632,0.07769424,0.22012578,0.7158148,1.0,0.31541097,0.0,0.0,0.055137843,0.08805031,0.16560593,0.6666666,0.29858372,0.0
